ticker,session,observed_bars,n_minutes,zero_volume_bars,min_price,max_price,max_bar_range,expected_bars,is_early_close,close_time,dst_transition,is_dst,missing_bars,missing_pct,has_auction,auction_price,auction_volume,has_0930,has_0955,has_1455,has_1525,has_1555,has_core_slots,has_close_slots,bad_bars,session_range,exclusion_reason,usable,event_eligible,event_exclusion_reason
AAPL,2021-01-27,78,390.0,0.0,140.41,144.3,0.013781192725222047,78,False,16:00:00,,False,0,0.0,True,142.42,8722461.0,True,True,True,True,True,True,True,0,0.02770457944590854,,True,True,
AAPL,2021-01-28,78,390.0,0.0,136.7,141.99,0.014201869429751435,78,False,16:00:00,,False,0,0.0,True,137.09,8230677.0,True,True,True,True,True,True,True,0,0.03869787856620355,,True,True,
AAPL,2021-01-29,78,390.0,0.0,130.21,136.73,0.019916455318514048,78,False,16:00:00,,False,0,0.0,True,131.96,9774471.0,True,True,True,True,True,True,True,0,0.050072959066123746,,True,True,
AAPL,2021-02-01,78,390.0,0.0,130.93,135.38,0.01462077368260739,78,False,16:00:00,,False,0,0.0,True,134.14,6544118.0,True,True,True,True,True,True,True,0,0.03398762697624669,,True,True,
AAPL,2021-02-02,78,390.0,0.0,134.61,136.31,0.0059036233488303225,78,False,16:00:00,,False,0,0.0,True,134.98,5422009.0,True,True,True,True,True,True,True,0,0.012629076591635036,,True,True,
AAPL,2021-02-03,78,390.0,0.0,133.611,135.77,0.008467652083488098,78,False,16:00:00,,False,0,0.0,True,133.92,6283710.0,True,True,True,True,True,True,True,0,0.01615884919654831,,True,True,
AAPL,2021-02-04,78,390.0,0.0,134.59,137.4,0.007922404857100496,78,False,16:00:00,,False,0,0.0,True,137.39,5670732.0,True,True,True,True,True,True,True,0,0.020878222750575937,,True,True,
AAPL,2021-02-05,78,390.0,0.0,135.865,137.42,0.008217168011738663,78,False,16:00:00,,False,0,0.0,True,136.76,3621196.0,True,True,True,True,True,True,True,0,0.011445184558201094,,True,True,
AAPL,2021-02-08,78,390.0,0.0,134.92,136.96,0.009857693447969273,78,False,16:00:00,,False,0,0.0,True,136.91,5471486.0,True,True,True,True,True,True,True,0,0.015120071153276182,,True,True,
AAPL,2021-02-09,78,390.0,0.0,135.85,137.87,0.006886446886446906,78,False,16:00:00,,False,0,0.0,True,135.99,4238865.0,True,True,True,True,True,True,True,0,0.014869341185130835,,True,True,
AAPL,2021-02-10,78,390.0,0.0,134.405,136.99,0.006986769733908105,78,False,16:00:00,,False,0,0.0,True,135.39,4088196.0,True,True,True,True,True,True,True,0,0.019232915442134013,,True,True,
AAPL,2021-02-11,78,390.0,0.0,133.77,136.39,0.005603480056034726,78,False,16:00:00,,False,0,0.0,True,135.12,3429946.0,True,True,True,True,True,True,True,0,0.019585856320549988,,True,True,
AAPL,2021-02-12,78,390.0,0.0,133.7,135.53,0.0038829151732377998,78,False,16:00:00,,False,0,0.0,True,135.34,4469365.0,True,True,True,True,True,True,True,0,0.01368735976065838,,True,True,
AAPL,2021-02-16,78,390.0,0.0,132.79,136.01,0.005544876534082421,78,False,16:00:00,,False,0,0.0,True,133.19,4641829.0,True,True,True,True,True,True,True,0,0.02424881391671052,,True,True,
AAPL,2021-02-17,78,390.0,0.0,129.47,132.21,0.008095929122431844,78,False,16:00:00,,False,0,0.0,True,130.84,3744835.0,True,True,True,True,True,True,True,0,0.021163203831003452,,True,True,
AAPL,2021-02-18,78,390.0,0.0,127.41,129.995,0.007315175097276194,78,False,16:00:00,,False,0,0.0,True,129.71,4101314.0,True,True,True,True,True,True,True,0,0.02028883133192072,,True,True,
AAPL,2021-02-19,78,390.0,0.0,128.8,130.71,0.0068556462794640005,78,False,16:00:00,,False,0,0.0,True,129.87,4718125.0,True,True,True,True,True,True,True,0,0.01482919254658377,,True,True,
AAPL,2021-02-22,78,390.0,0.0,125.6,129.72,0.014071294559099501,78,False,16:00:00,,False,0,0.0,True,126.01,6961021.0,True,True,True,True,True,True,True,0,0.032802547770700574,,True,True,
AAPL,2021-02-23,78,390.0,0.0,118.39,126.71,0.020863248585184513,78,False,16:00:00,,False,0,0.0,True,125.86,4320273.0,True,True,True,True,True,True,True,0,0.07027620576062166,,True,True,
AAPL,2021-02-24,78,390.0,0.0,122.23,125.56,0.011868238333602399,78,False,16:00:00,,False,0,0.0,True,125.32,5156785.0,True,True,True,True,True,True,True,0,0.027243720854127407,,True,True,
AAPL,2021-02-25,78,390.0,0.0,120.55,126.45,0.009822712026832825,78,False,16:00:00,,False,0,0.0,True,120.99,7707932.0,True,True,True,True,True,True,True,0,0.04894234757362104,,True,True,
AAPL,2021-02-26,78,390.0,0.0,121.2,124.85,0.01587689301416706,78,False,16:00:00,,False,0,0.0,True,121.28,18598679.0,True,True,True,True,True,True,True,0,0.030115511551155105,,True,True,
AAPL,2021-03-01,78,390.0,0.0,122.8,127.93,0.00752975467573469,78,False,16:00:00,,False,0,0.0,True,127.79,8105544.0,True,True,True,True,True,True,True,0,0.041775244299674386,,True,True,
AAPL,2021-03-02,78,390.0,0.0,125.01,128.72,0.012825556692107831,78,False,16:00:00,,False,0,0.0,True,125.17,6694506.0,True,True,True,True,True,True,True,0,0.029677625789936712,,True,True,
AAPL,2021-03-03,78,390.0,0.0,121.84,125.71,0.009799983934452472,78,False,16:00:00,,False,0,0.0,True,122.06,7829948.0,True,True,True,True,True,True,True,0,0.03176296782665777,,True,True,
AAPL,2021-03-04,78,390.0,0.0,118.62,123.6,0.012667660208643738,78,False,16:00:00,,False,0,0.0,True,120.13,6389454.0,True,True,True,True,True,True,True,0,0.04198280222559414,,True,True,
AAPL,2021-03-05,78,390.0,0.0,117.57,121.93,0.013664389268455368,78,False,16:00:00,,False,0,0.0,True,121.42,7788857.0,True,True,True,True,True,True,True,0,0.037084290210087634,,True,True,
AAPL,2021-03-08,78,390.0,0.0,116.21,121.0,0.015952980688497043,78,False,16:00:00,,False,0,0.0,True,116.36,9586366.0,True,True,True,True,True,True,True,0,0.04121848377936499,,True,True,
AAPL,2021-03-09,78,390.0,0.0,118.79,122.06,0.007323232323232398,78,False,16:00:00,,False,0,0.0,True,121.085,10039251.0,True,True,True,True,True,True,True,0,0.027527569660745765,,True,True,
AAPL,2021-03-10,78,390.0,0.0,119.46,122.17,0.01050454921422661,78,False,16:00:00,,False,0,0.0,True,119.97,4496269.0,True,True,True,True,True,True,True,0,0.022685417713042,,True,True,
AAPL,2021-03-11,78,390.0,0.0,121.26,123.21,0.009360374414976613,78,False,16:00:00,,False,0,0.0,True,121.96,6118011.0,True,True,True,True,True,True,True,0,0.016081147946561014,,True,True,
AAPL,2021-03-12,78,390.0,0.0,119.16,121.165,0.007182828029733468,78,False,16:00:00,,False,0,0.0,True,121.06,4047197.0,True,True,True,True,True,True,True,0,0.016826116146357872,,True,True,
AAPL,2021-03-15,78,390.0,0.0,120.42,124.0,0.010970118706508325,78,False,16:00:00,spring_forward,True,0,0.0,True,123.99,8148155.0,True,True,True,True,True,True,True,0,0.029729280850357087,,True,True,
AAPL,2021-03-16,78,390.0,0.0,124.715,127.22,0.009273323207290796,78,False,16:00:00,,True,0,0.0,True,125.57,4596449.0,True,True,True,True,True,True,True,0,0.020085795613999924,,True,True,
AAPL,2021-03-17,78,390.0,0.0,122.34,125.85,0.011642106977122868,78,False,16:00:00,,True,0,0.0,True,124.78,6702541.0,True,True,True,True,True,True,True,0,0.02869053457577242,,True,True,
AAPL,2021-03-18,78,390.0,0.0,120.32,123.175,0.005489553461696106,78,False,16:00:00,,True,0,0.0,True,120.55,9308090.0,True,True,True,True,True,True,True,0,0.023728390957446832,,True,True,
AAPL,2021-03-19,78,390.0,0.0,119.68,121.43,0.014198613547147687,78,False,16:00:00,,True,0,0.0,True,119.99,58388978.0,True,True,True,True,True,True,True,0,0.01462232620320858,,True,True,
AAPL,2021-03-22,78,390.0,0.0,120.26,123.87,0.011641443538998875,78,False,16:00:00,,True,0,0.0,True,123.39,10304395.0,True,True,True,True,True,True,True,0,0.03001829369698994,,True,True,
AAPL,2021-03-23,78,390.0,0.0,122.14,124.24,0.009342757332033491,78,False,16:00:00,,True,0,0.0,True,122.54,7844904.0,True,True,True,True,True,True,True,0,0.017193384640576292,,True,True,
AAPL,2021-03-24,78,390.0,0.0,120.065,122.9,0.005316973415133042,78,False,16:00:00,,True,0,0.0,True,120.09,5494179.0,True,True,True,True,True,True,True,0,0.02361221005288816,,True,True,
AAPL,2021-03-25,78,390.0,0.0,119.0,121.66,0.007899159663865563,78,False,16:00:00,,True,0,0.0,True,120.59,5468369.0,True,True,True,True,True,True,True,0,0.022352941176470464,,True,True,
AAPL,2021-03-26,78,390.0,0.0,118.92,121.48,0.006306760847628601,78,False,16:00:00,,True,0,0.0,True,121.21,6776088.0,True,True,True,True,True,True,True,0,0.021527077026572528,,True,True,
AAPL,2021-03-29,78,390.0,0.0,120.73,122.58,0.007422680412371152,78,False,16:00:00,,True,0,0.0,True,121.39,4997067.0,True,True,True,True,True,True,True,0,0.015323449018470825,,True,True,
AAPL,2021-03-30,78,390.0,0.0,118.87,120.4,0.0067935922167239315,78,False,16:00:00,,True,0,0.0,True,119.98,5509341.0,True,True,True,True,True,True,True,0,0.012871203836123613,,True,True,
AAPL,2021-03-31,78,390.0,0.0,121.15,123.52,0.0050778050778050865,78,False,16:00:00,,True,0,0.0,True,122.17,14841013.0,True,True,True,True,True,True,True,0,0.0195625257944696,,True,True,
AAPL,2021-04-01,78,390.0,0.0,122.49,124.18,0.005678591709256109,78,False,16:00:00,,True,0,0.0,True,123.0,5132334.0,True,True,True,True,True,True,True,0,0.013797044656706836,,True,True,
AAPL,2021-04-05,78,390.0,0.0,123.07,126.16,0.0073845654467254995,78,False,16:00:00,,True,0,0.0,True,125.9,5481614.0,True,True,True,True,True,True,True,0,0.025107662306004697,,True,True,
AAPL,2021-04-06,78,390.0,0.0,125.65,127.12,0.006438791732909399,78,False,16:00:00,,True,0,0.0,True,126.21,6195658.0,True,True,True,True,True,True,True,0,0.011699164345403856,,True,True,
AAPL,2021-04-07,78,390.0,0.0,125.14,127.92,0.007671408023014248,78,False,16:00:00,,True,0,0.0,True,127.9,4878619.0,True,True,True,True,True,True,True,0,0.022215119066645306,,True,True,
AAPL,2021-04-08,78,390.0,0.0,128.52,130.39,0.007703081232492748,78,False,16:00:00,,True,0,0.0,True,130.36,5540989.0,True,True,True,True,True,True,True,0,0.014550264550264425,,True,True,
AAPL,2021-04-09,78,390.0,0.0,129.47,133.04,0.0047850582696611355,78,False,16:00:00,,True,0,0.0,True,132.995,5984627.0,True,True,True,True,True,True,True,0,0.027573955356453128,,True,True,
AAPL,2021-04-12,78,390.0,0.0,130.63,132.85,0.00781368532847826,78,False,16:00:00,,True,0,0.0,True,131.26,7864307.0,True,True,True,True,True,True,True,0,0.0169945648013472,,True,True,
AAPL,2021-04-13,78,390.0,0.0,131.93,134.66,0.005824508320726229,78,False,16:00:00,,True,0,0.0,True,134.43,5153594.0,True,True,True,True,True,True,True,0,0.020692791631925944,,True,True,
AAPL,2021-04-14,78,390.0,0.0,131.66,135.0,0.01063033388231771,78,False,16:00:00,,True,0,0.0,True,132.11,5113977.0,True,True,True,True,True,True,True,0,0.025368373082181428,,True,True,
AAPL,2021-04-15,78,390.0,0.0,133.65,135.0,0.006285072951739634,78,False,16:00:00,,True,0,0.0,True,134.5,9324743.0,True,True,True,True,True,True,True,0,0.010101010101010166,,True,True,
AAPL,2021-04-16,78,390.0,0.0,133.28,134.67,0.007104397247980732,78,False,16:00:00,,True,0,0.0,True,134.15,10224139.0,True,True,True,True,True,True,True,0,0.010429171668667303,,True,True,
AAPL,2021-04-19,78,390.0,0.0,133.34,135.47,0.010274486275686279,78,False,16:00:00,,True,0,0.0,True,134.84,5570993.0,True,True,True,True,True,True,True,0,0.01597420128993554,,True,True,
AAPL,2021-04-20,78,390.0,0.0,131.81,135.53,0.005456975276561193,78,False,16:00:00,,True,0,0.0,True,133.11,4624756.0,True,True,True,True,True,True,True,0,0.028222441392913966,,True,True,
AAPL,2021-04-21,78,390.0,0.0,131.31,133.745,0.0073440339188370896,78,False,16:00:00,,True,0,0.0,True,133.5,5448313.0,True,True,True,True,True,True,True,0,0.018543903739242973,,True,True,
AAPL,2021-04-22,78,390.0,0.0,131.41,134.15,0.006304886286872424,78,False,16:00:00,,True,0,0.0,True,131.94,4886623.0,True,True,True,True,True,True,True,0,0.020850772391751038,,True,True,
AAPL,2021-04-23,78,390.0,0.0,132.16,135.12,0.006431598062953903,78,False,16:00:00,,True,0,0.0,True,134.3,6672966.0,True,True,True,True,True,True,True,0,0.022397094430992803,,True,True,
AAPL,2021-04-26,78,390.0,0.0,133.56,135.06,0.0058130868981964845,78,False,16:00:00,,True,0,0.0,True,134.72,5598798.0,True,True,True,True,True,True,True,0,0.01123090745732247,,True,True,
AAPL,2021-04-27,78,390.0,0.0,134.11,135.41,0.005047131299636298,78,False,16:00:00,,True,0,0.0,True,134.39,3768639.0,True,True,True,True,True,True,True,0,0.009693535157706323,,True,True,
AAPL,2021-04-28,78,390.0,0.0,133.08,135.02,0.005536849981294223,78,False,16:00:00,,True,0,0.0,True,133.71,4319490.0,True,True,True,True,True,True,True,0,0.014577697625488328,,True,True,
AAPL,2021-04-29,78,390.0,0.0,132.45,137.07,0.013561847988077691,78,False,16:00:00,,True,0,0.0,True,133.5,4321754.0,True,True,True,True,True,True,True,0,0.0348810872027181,,True,True,
AAPL,2021-04-30,78,390.0,0.0,131.07,133.56,0.010200974421437081,78,False,16:00:00,,True,0,0.0,True,131.52,8138866.0,True,True,True,True,True,True,True,0,0.0189974822613872,,True,True,
AAPL,2021-05-03,78,390.0,0.0,131.83,134.06,0.0069028294015018865,78,False,16:00:00,,True,0,0.0,True,132.54,4779792.0,True,True,True,True,True,True,True,0,0.01691572479708703,,True,True,
AAPL,2021-05-04,78,390.0,0.0,126.7,131.48,0.013099090768993626,78,False,16:00:00,,True,0,0.0,True,127.92,9785434.0,True,True,True,True,True,True,True,0,0.037726913970007825,,True,True,
AAPL,2021-05-05,78,390.0,0.0,127.97,130.45,0.006192429754624973,78,False,16:00:00,,True,0,0.0,True,128.1,3967260.0,True,True,True,True,True,True,True,0,0.019379542080175005,,True,True,
AAPL,2021-05-06,78,390.0,0.0,127.13,129.75,0.008495241091796002,78,False,16:00:00,,True,0,0.0,True,129.74,5725650.0,True,True,True,True,True,True,True,0,0.02060882561157884,,True,True,
AAPL,2021-05-07,78,390.0,0.0,129.475,131.255,0.00955684007707136,78,False,16:00:00,,True,0,0.0,True,130.21,6209372.0,True,True,True,True,True,True,True,0,0.013747827765977938,,True,True,
AAPL,2021-05-10,78,390.0,0.0,126.81,129.54,0.008328792714252353,78,False,16:00:00,,True,0,0.0,True,126.85,8520861.0,True,True,True,True,True,True,True,0,0.02152827064111662,,True,True,
AAPL,2021-05-11,78,390.0,0.0,122.77,126.27,0.009774374847275391,78,False,16:00:00,,True,0,0.0,True,125.85,5888188.0,True,True,True,True,True,True,True,0,0.028508593304553242,,True,True,
AAPL,2021-05-12,78,390.0,0.0,122.25,124.64,0.009244992295839749,78,False,16:00:00,,True,0,0.0,True,122.77,11479976.0,True,True,True,True,True,True,True,0,0.019550102249488832,,True,True,
AAPL,2021-05-13,78,390.0,0.0,124.26,126.15,0.006991882986417952,78,False,16:00:00,,True,0,0.0,True,124.97,5534589.0,True,True,True,True,True,True,True,0,0.015210043457267064,,True,True,
AAPL,2021-05-14,78,390.0,0.0,125.85,127.89,0.00586742784649541,78,False,16:00:00,,True,0,0.0,True,127.55,8575059.0,True,True,True,True,True,True,True,0,0.016209773539928474,,True,True,
AAPL,2021-05-17,78,390.0,0.0,125.17,126.92,0.007221649075470182,78,False,16:00:00,,True,0,0.0,True,126.24,5980120.0,True,True,True,True,True,True,True,0,0.013980985859231465,,True,True,
AAPL,2021-05-18,78,390.0,0.0,124.78,126.99,0.006030310243592796,78,False,16:00:00,,True,0,0.0,True,124.85,6155727.0,True,True,True,True,True,True,True,0,0.017711171662125214,,True,True,
AAPL,2021-05-19,78,390.0,0.0,122.86,124.91,0.009197460524173806,78,False,16:00:00,,True,0,0.0,True,124.7,7187490.0,True,True,True,True,True,True,True,0,0.016685658473058806,,True,True,
AAPL,2021-05-20,78,390.0,0.0,125.1,127.72,0.005035971223021685,78,False,16:00:00,,True,0,0.0,True,127.31,6786128.0,True,True,True,True,True,True,True,0,0.02094324540367709,,True,True,
AAPL,2021-05-21,78,390.0,0.0,125.21,128.0,0.005480208169058587,78,False,16:00:00,,True,0,0.0,True,125.45,6139041.0,True,True,True,True,True,True,True,0,0.02228256529031225,,True,True,
AAPL,2021-05-24,78,390.0,0.0,125.94,127.94,0.003956009177941366,78,False,16:00:00,,True,0,0.0,True,127.1,6512861.0,True,True,True,True,True,True,True,0,0.015880578053041106,,True,True,
AAPL,2021-05-25,78,390.0,0.0,126.32,128.32,0.005265639735932082,78,False,16:00:00,,True,0,0.0,True,126.9,5031565.0,True,True,True,True,True,True,True,0,0.01583280557314759,,True,True,
AAPL,2021-05-26,78,390.0,0.0,126.425,127.38,0.0046533638299548485,78,False,16:00:00,,True,0,0.0,True,126.85,4343477.0,True,True,True,True,True,True,True,0,0.007553885702985985,,True,True,
AAPL,2021-05-27,78,390.0,0.0,125.08,127.64,0.006076111288775277,78,False,16:00:00,,True,0,0.0,True,125.34,22921076.0,True,True,True,True,True,True,True,0,0.02046690118324279,,True,True,
AAPL,2021-05-28,78,390.0,0.0,124.55,125.8,0.008497675164341745,78,False,16:00:00,,True,0,0.0,True,124.61,6342059.0,True,True,True,True,True,True,True,0,0.010036130068245663,,True,True,
AAPL,2021-06-01,78,390.0,0.0,123.94,125.35,0.0048498937833179045,78,False,16:00:00,,True,0,0.0,True,124.27,4692984.0,True,True,True,True,True,True,True,0,0.011376472486687161,,True,True,
AAPL,2021-06-02,76,380.0,0.0,124.05,125.24,0.004592700024172114,78,False,16:00:00,,True,2,0.02564102564102564,True,125.06,5015022.0,True,True,True,True,False,True,False,0,0.009592906086255626,,True,False,missing_closing_slot
AAPL,2021-06-03,78,390.0,0.0,123.13,124.85,0.00620567375886516,78,False,16:00:00,,True,0,0.0,True,123.54,4494873.0,True,True,True,True,True,True,True,0,0.013968975879152135,,True,True,
AAPL,2021-06-04,78,390.0,0.0,123.85,126.155,0.0037141703673799764,78,False,16:00:00,,True,0,0.0,True,125.89,6035727.0,True,True,True,True,True,True,True,0,0.01861122325393616,,True,True,
AAPL,2021-06-07,76,380.0,0.0,124.84,126.32,0.006173085347883189,78,False,16:00:00,,True,2,0.02564102564102564,True,125.97,4707224.0,True,True,True,True,False,True,False,0,0.011855174623518039,,True,False,missing_closing_slot
AAPL,2021-06-08,78,390.0,0.0,126.215,128.46,0.005651935002747521,78,False,16:00:00,,True,0,0.0,True,126.74,4168988.0,True,True,True,True,True,True,True,0,0.01778710929762717,,True,True,
AAPL,2021-06-09,78,390.0,0.0,126.52,127.74,0.0047982380240698674,78,False,16:00:00,,True,0,0.0,True,127.13,7290243.0,True,True,True,True,True,True,True,0,0.009642744230161204,,True,True,
AAPL,2021-06-10,78,390.0,0.0,125.94,128.19,0.004027799715684566,78,False,16:00:00,,True,0,0.0,True,126.11,5193885.0,True,True,True,True,True,True,True,0,0.017865650309671244,,True,True,
AAPL,2021-06-11,78,390.0,0.0,126.1,127.44,0.005542798321323872,78,False,16:00:00,,True,0,0.0,True,127.35,4998215.0,True,True,True,True,True,True,True,0,0.010626486915146671,,True,True,
AAPL,2021-06-14,78,390.0,0.0,127.07,130.49,0.005720106566368788,78,False,16:00:00,,True,0,0.0,True,130.54,14710592.0,True,True,True,True,True,True,True,0,0.02691429920516253,,True,True,
AAPL,2021-06-15,78,390.0,0.0,129.39,130.6,0.006260143751449121,78,False,16:00:00,,True,0,0.0,True,129.8,6061991.0,True,True,True,True,True,True,True,0,0.009351572764510374,,True,True,
AAPL,2021-06-16,78,390.0,0.0,128.47,130.89,0.012502912168983249,78,False,16:00:00,,True,0,0.0,True,130.14,7884731.0,True,True,True,True,True,True,True,0,0.018837082587374487,,True,True,
AAPL,2021-06-17,78,390.0,0.0,129.65,132.55,0.004607941018354822,78,False,16:00:00,,True,0,0.0,True,131.79,10869068.0,True,True,True,True,True,True,True,0,0.02236791361357504,,True,True,
AAPL,2021-06-18,78,390.0,0.0,130.24,131.51,0.006205097208088706,78,False,16:00:00,,True,0,0.0,True,130.42,20344152.0,True,True,True,True,True,True,True,0,0.009751228501228448,,True,True,
AAPL,2021-06-21,78,390.0,0.0,129.21,132.41,0.007935896448108437,78,False,16:00:00,,True,0,0.0,True,132.29,11839712.0,True,True,True,True,True,True,True,0,0.024765884993421583,,True,True,
AAPL,2021-06-22,78,390.0,0.0,131.62,134.08,0.005830683022868488,78,False,16:00:00,,True,0,0.0,True,133.98,9563839.0,True,True,True,True,True,True,True,0,0.01869016866737594,,True,True,
AAPL,2021-06-23,78,390.0,0.0,133.23,134.315,0.0033280981228029916,78,False,16:00:00,,True,0,0.0,True,133.7,3832053.0,True,True,True,True,True,True,True,0,0.00814381145387677,,True,True,
AAPL,2021-06-24,78,390.0,0.0,132.93,134.64,0.0050761421319796,78,False,16:00:00,,True,0,0.0,True,133.41,6435959.0,True,True,True,True,True,True,True,0,0.012863913337846755,,True,True,
AAPL,2021-06-25,78,390.0,0.0,132.81,133.885,0.003689481213764001,78,False,16:00:00,,True,0,0.0,True,133.12,20676717.0,True,True,True,True,True,True,True,0,0.008094270009788351,,True,True,
AAPL,2021-06-28,78,390.0,0.0,133.35,135.24,0.006374203224596808,78,False,16:00:00,,True,0,0.0,True,134.74,5469946.0,True,True,True,True,True,True,True,0,0.014173228346456845,,True,True,
AAPL,2021-06-29,78,390.0,0.0,134.36,136.49,0.005358737719559414,78,False,16:00:00,,True,0,0.0,True,136.33,3303518.0,True,True,True,True,True,True,True,0,0.01585293242036312,,True,True,
AAPL,2021-06-30,78,390.0,0.0,135.87,137.41,0.004987531172069959,78,False,16:00:00,,True,0,0.0,True,136.92,8225571.0,True,True,True,True,True,True,True,0,0.011334363730036046,,True,True,
AAPL,2021-07-01,78,390.0,0.0,135.77,137.33,0.003731343283581934,78,False,16:00:00,,True,0,0.0,True,137.27,3398411.0,True,True,True,True,True,True,True,0,0.011490019886572833,,True,True,
AAPL,2021-07-02,78,390.0,0.0,137.745,140.0,0.00439217394460778,78,False,16:00:00,,True,0,0.0,True,139.96,5919805.0,True,True,True,True,True,True,True,0,0.016370830157174554,,True,True,
AAPL,2021-07-06,78,390.0,0.0,140.07,143.15,0.008210180623973828,78,False,16:00:00,,True,0,0.0,True,142.06,5440536.0,True,True,True,True,True,True,True,0,0.021989005497251357,,True,True,
AAPL,2021-07-07,78,390.0,0.0,142.66,144.89,0.007775831873905625,78,False,16:00:00,,True,0,0.0,True,144.57,6196475.0,True,True,True,True,True,True,True,0,0.015631571568764935,,True,True,
AAPL,2021-07-08,78,390.0,0.0,140.665,144.06,0.010964136662658053,78,False,16:00:00,,True,0,0.0,True,143.26,5626243.0,True,True,True,True,True,True,True,0,0.0241353570539935,,True,True,
AAPL,2021-07-09,78,390.0,0.0,142.655,145.64,0.005534926084215019,78,False,16:00:00,,True,0,0.0,True,145.11,6766655.0,True,True,True,True,True,True,True,0,0.020924608320773697,,True,True,
AAPL,2021-07-12,78,390.0,0.0,144.0,146.32,0.007356513290304623,78,False,16:00:00,,True,0,0.0,True,144.5,6050622.0,True,True,True,True,True,True,True,0,0.016111111111110965,,True,True,
AAPL,2021-07-13,78,390.0,0.0,143.63,147.46,0.008981410568822623,78,False,16:00:00,,True,0,0.0,True,145.68,3819050.0,True,True,True,True,True,True,True,0,0.026665738355496904,,True,True,
AAPL,2021-07-14,78,390.0,0.0,147.68,149.57,0.008667388949079147,78,False,16:00:00,,True,0,0.0,True,149.15,5982968.0,True,True,True,True,True,True,True,0,0.012797941495124476,,True,True,
AAPL,2021-07-15,78,390.0,0.0,147.1,150.0,0.009285425918449608,78,False,16:00:00,,True,0,0.0,True,148.48,4804325.0,True,True,True,True,True,True,True,0,0.01971447994561526,,True,True,
