ticker,slot,median_volume,mean_volume,mean_abs_return,realized_variance,mean_hl_range,median_hl_range,n_obs,rms_return,median_volume_norm,mean_volume_norm,mean_abs_return_norm,realized_variance_norm,mean_hl_range_norm,rms_return_norm
AAPL,11:30,519394.0,618654.6476880523,0.0010398034867567247,2.0721650331584654e-06,0.002051712825923472,0.0017515435477514808,1281,0.0014395016613948264,0.8617261825617909,0.8657094941241089,0.9959317578353919,0.8648381076628867,0.9675908191081802,0.9694720276512943
AAPL,11:35,496997.0,596117.418795872,0.0009626291111092408,1.8657301173224877e-06,0.00193939119152789,0.0016706617273190834,1281,0.0013659173171617993,0.8245673372327412,0.834172200908708,0.922013548695524,0.7786804999867218,0.914619769332014,0.9199146250305431
AAPL,11:40,477170.0,578939.0240717806,0.0009928844463487896,1.8520836564725097e-06,0.001904340287208098,0.0016220600162206232,1281,0.0013609128026705127,0.7916723769104183,0.8101337499538287,0.9509923409315542,0.7729850176342368,0.89808971074255,0.9165441969571383
AAPL,11:45,464729.0,552821.2368523122,0.0009386364893405749,1.712979987553056e-06,0.0018334847603293037,0.0015925431508934794,1281,0.0013088086137984637,0.7710315234595673,0.7735860307280805,0.8990332314745473,0.7149287567321327,0.8646741389214126,0.8814531963771421
AAPL,11:50,448695.0,550813.2272984161,0.0009495583140037688,1.6897891002247585e-06,0.0018223129466206826,0.001579632038654541,1281,0.0012999188821710217,0.7444295264954212,0.7707761384212884,0.9094942389380947,0.7052498157254613,0.8594054949666315,0.8754661618517487
AAPL,11:55,442052.0,541257.8670230851,0.000894413414259125,1.6148142081747809e-06,0.0017806331638287097,0.0015533310321021354,1281,0.0012707534017954785,0.7334081303476836,0.7574049205034341,0.8566760308460603,0.6739583197658472,0.8397492474341416,0.8558238660799576
AAPL,12:00,456804.0,553635.2982148384,0.0009546543409658171,1.776214986644465e-06,0.001870662472076992,0.0015865087992479375,1281,0.001332747157807686,0.7578831621061397,0.7747251810649803,0.9143752526632166,0.7413204948790317,0.8822072030559229,0.8975752679398473
AAPL,12:05,440811.0,539522.4122475901,0.0009539423221235985,1.784881199265862e-06,0.0018249284206468387,0.0015414918215294392,1281,0.001335994460791609,0.7313491882101941,0.7549764255727266,0.9136932755529508,0.7449374224905692,0.8606389564059465,0.8997622535423311
AAPL,12:10,434129.0,534678.2101493755,0.0008399757165815881,1.4554602808625146e-06,0.001712727323137521,0.0014684287812039877,1281,0.0012064245856507213,0.7202630871927048,0.7481977296338012,0.8045351863201315,0.6074504177695825,0.8077247520045518,0.8124998536826147
AAPL,12:15,429168.0,529999.9766419423,0.0009173290392660178,1.7321514408298921e-06,0.0017678925036792854,0.0014758298061929983,1281,0.0013161122447686185,0.7120322959404203,0.7416512805313019,0.8786247923050137,0.7229301480826151,0.833740733165381,0.8863720277447918
AAPL,12:20,413544.0,502541.5872879781,0.0008693099481900261,1.4936475822656562e-06,0.0017031775652119289,0.0014437590234939515,1281,0.0012221487561936378,0.6861105296582811,0.7032276002988544,0.8326317384308262,0.6233882571567796,0.8032210719686533,0.8230897292681733
AAPL,12:25,397162.0,487916.2018683489,0.0008331512216281749,1.383662708385497e-06,0.0016234946736431721,0.001373872528522897,1281,0.0011762919316162536,0.6589311661640411,0.682761682746447,0.7979986326906651,0.5774850068480557,0.7656425018355651,0.7922061881810382
AAPL,12:30,408606.0,491705.8647604231,0.0008659154002412494,1.5840824227295499e-06,0.0016915343116792434,0.0014118521270666746,1281,0.0012586033619570345,0.677917897688158,0.6880647175776874,0.8293804143597493,0.6611321120341954,0.7977300962919259,0.8476410872238312
AAPL,12:35,384860.0,474250.2142052178,0.0008152054536664159,1.3773601416616093e-06,0.0016182251508571285,0.0013848940023436184,1281,0.0011736098762628105,0.6385209275053829,0.6636382908657462,0.7808100384423345,0.5748545697005868,0.7631573870551561,0.7903998841582585
AAPL,12:40,376483.0,459937.6524618291,0.0007773370028485088,1.1140742343751723e-06,0.0015683548848092433,0.0013065128432676939,1281,0.001055497150339674,0.6246226533025232,0.6436101206535071,0.7445393456913252,0.4649696511789955,0.7396384954419027,0.7108536168888122
AAPL,12:45,373204.0,473145.5140646269,0.0007981536321622714,1.260259327947018e-06,0.0015804448602441642,0.0013504388926402233,1281,0.001122612723937787,0.6191824669456917,0.6620924374506887,0.764477672970193,0.5259814131140444,0.7453401458318921,0.7560544478208828
AAPL,12:50,375996.0,460962.8375418517,0.0008317618032692166,1.3431835651659106e-06,0.0015983211759828331,0.0013633729847642294,1281,0.001158957965228209,0.6238146719802368,0.6450447052966948,0.7966678371257049,0.5605906451241336,0.7537706429120231,0.7805321512610851
AAPL,12:55,366372.0,447744.868542548,0.0007429931446336464,1.0554314538236948e-06,0.0014871797226741089,0.001283393562768062,1281,0.0010273419361749498,0.6078475010445412,0.626548244794057,0.7116445347790592,0.4404945198315054,0.7013561682910641,0.6918917127123467
AAPL,13:00,409708.0,504732.14911988913,0.0008712877635472489,1.516076143444276e-06,0.001763347474949009,0.0014810243751928976,1281,0.0012312904382980792,0.6797462250334548,0.7062929456937984,0.8345261051553854,0.6327490339756766,0.8315972908588198,0.8292464467792519
AAPL,13:05,380288.0,463489.76053952303,0.0008390324266706443,1.482073342693729e-06,0.0016287164769734478,0.0013554071062058337,1281,0.0012174043464246909,0.6309355258513928,0.6485807350318301,0.8036316960057406,0.6185576363863069,0.7681051120496867,0.8198944758814889
AAPL,13:10,372838.0,466086.82937450113,0.0008149592276211993,1.4297288375941101e-06,0.0015940430057083128,0.001331646580997517,1281,0.0011957126902371281,0.6185752366295586,0.6522149227902774,0.7805742012469792,0.5967111511824217,0.7517530514499509,0.8052856327858203
AAPL,13:15,374250.0,462664.484220847,0.0008297548943131288,1.8094217449273862e-06,0.001623656485418807,0.0013420699455277626,1281,0.001345147480734877,0.6209178847344217,0.6474258911346356,0.7947456043289227,0.7551796564494047,0.7657188125095297,0.9059266068331321
AAPL,13:20,373009.0,452110.33435025054,0.0007861928229165537,1.4294182317382108e-06,0.001569458911391135,0.001298701298701348,1281,0.001195582800034448,0.6188589425969323,0.6326570248866749,0.7530215181015678,0.596581516825917,0.7401591560193443,0.8051981546525597
AAPL,13:25,374687.0,450914.27513804915,0.0008484272260633769,1.562615239034024e-06,0.0015998641570410636,0.0013001365143341158,1281,0.0012500460947637187,0.6216429110954876,0.6309833288764584,0.8126301069486577,0.6521725754012508,0.7544983150731257,0.8418779600253401
AAPL,13:30,395351.0,478847.5382077783,0.0008780766859674546,1.8286948510150041e-06,0.0016665830754910044,0.001386161487813383,1281,0.0013522924428595333,0.6559265374686396,0.6700715198917538,0.8410285871396043,0.7632234735831179,0.7859630562090755,0.9107385782981532
AAPL,13:35,366176.0,455169.8301923107,0.000814849345136179,1.4666188714275155e-06,0.0015682408110759302,0.0012948056712488892,1281,0.0012110404086683134,0.6075223175965574,0.6369383062244984,0.7804689549597188,0.6121075634090449,0.7395846980996721,0.8156085067812214
AAPL,13:40,378422.0,463750.88348490477,0.0007762067980227949,1.124433903102766e-06,0.0015605900344572603,0.0013007767495446013,1281,0.0010603932775639262,0.6278396466986489,0.6489461353626859,0.7434568268374039,0.4692933590666488,0.7359765804714458,0.7141510485730072
AAPL,13:45,369297.0,448281.11232040357,0.0008023730201297672,1.4142357568078507e-06,0.0015624047028517012,0.0012594996157458266,1281,0.0011892164465764216,0.6127003662759325,0.6272986332884931,0.7685190351400437,0.5902449641487405,0.7368323807842388,0.8009105586315053
AAPL,13:50,353934.0,439402.6886784715,0.0007823372541441945,1.169500732265856e-06,0.0015002559054018165,0.001262542361618697,1281,0.0010814345714216169,0.5872116248913636,0.6148746813010635,0.7493286247483363,0.4881024358670451,0.7075229155065843,0.7283218872512038
AAPL,13:55,369917.0,444626.55027146137,0.0007494806103995644,1.1184135369221173e-06,0.0014923508587595452,0.001258634820278676,1281,0.0010575507254605412,0.613729007795065,0.6221846507548483,0.7178582792667803,0.4667807010438591,0.7037948837571893,0.7122366535950237
AAPL,14:00,422905.0,544054.272515388,0.000992132956820425,2.7552832746839493e-06,0.0019385720178772459,0.0014443177499049618,1281,0.0016599045980669942,0.7016413574979575,0.7613180484386307,0.9502725584952463,1.149944109287864,0.9142334458204564,1.1179084537050323
AAPL,14:05,402934.0,503345.27690339496,0.000863115698832351,1.690194246351528e-06,0.0017139709509249698,0.0013571249057551236,1281,0.0013000747079885556,0.6685074868873199,0.7043522370133695,0.8266988388687154,0.7054189073779096,0.8083112487180877,0.8755711070389176
AAPL,14:10,398013.0,491983.473285032,0.0008324053816763677,1.4726418762186194e-06,0.0016420116334246062,0.0013238844326767067,1281,0.0012135245676205403,0.6603430596040117,0.6884531868736053,0.7972842614621323,0.6146213226814148,0.7743751275987476,0.8172815320239224
AAPL,14:15,407305.0,494921.23551958235,0.0008576011303029636,1.6956906236748274e-06,0.0016389130678009817,0.0013153773880363792,1281,0.001302186862042014,0.6757594095972042,0.6925641212494057,0.8214169428190039,0.7077128735858221,0.7729138394438256,0.8769935953401358
AAPL,14:20,387595.0,489509.15129863855,0.0008362032948820325,1.4862038407554412e-06,0.001622216312004554,0.0013363028953229904,1281,0.0012190996024753027,0.6430585638841367,0.6849907639480752,0.8009219318712034,0.6202815396808005,0.7650396245861771,0.8210361927442414
AAPL,14:25,401222.0,482794.02566794766,0.0008052256468396994,1.3178746450298337e-06,0.0015614093930227872,0.0012425575977220247,1281,0.0011479872146630526,0.6656671090151347,0.6755940059435083,0.7712513028904939,0.5500277226506696,0.7363629911891371,0.7731435972354141
AAPL,14:30,422762.0,518808.84831018496,0.000860537773674201,1.8730687629664996e-06,0.0016965062899810617,0.0013370970138165087,1281,0.0013686010240265421,0.7014041063088673,0.7259910635055845,0.8242296823722964,0.781743354687007,0.8000748886511974,0.9217220413090786
AAPL,14:35,407374.0,506924.5331921007,0.0008358685923884115,1.8883248873867774e-06,0.0016779226327555733,0.0012802966756434244,1281,0.0013741633408684637,0.6758738874436883,0.709360841026312,0.8006013512547029,0.7881106456907508,0.7913108082742359,0.925468136733485
AAPL,14:40,410733.0,510230.9455592303,0.000857084202488253,2.101069892872345e-06,0.0016569470119276023,0.0012798634812287175,1281,0.0014495067757248825,0.6814468017384723,0.7139876430529523,0.8209218253917827,0.8769018302801486,0.7814186743060701,0.976210247367584
AAPL,14:45,401550.0,512406.23315998516,0.0008059317193078971,1.618687168513918e-06,0.0016467427805003192,0.0012819041059196402,1281,0.0012722763726934168,0.6662112935607403,0.7170316145731881,0.771927584518097,0.6755747372022747,0.7766063435937297,0.8568495527631168
AAPL,14:50,406647.0,497661.36066574004,0.0008291191885742232,1.4801423580964158e-06,0.001640060320245625,0.0013065684760660344,1281,0.0012166110134699652,0.6746677223075441,0.6963984937268158,0.7941367204945464,0.6177517212982981,0.7734548854024075,0.8193601839603005
AAPL,14:55,422306.0,506042.5217646378,0.0007787921648422994,1.2643321123998941e-06,0.0015504910239467914,0.0012860755078907818,1281,0.0011244252364652325,0.7006475570625376,0.7081266053028207,0.7459331110141667,0.5276812290759881,0.7312138720999131,0.7572751342863805
AAPL,15:00,476229.0,578397.2140652576,0.0009273030535651269,1.9072797275223544e-06,0.0018303847187460165,0.0014880952380952944,1281,0.0013810429853999312,0.790111164540251,0.8093755724012777,0.8881779797294671,0.7960216314527866,0.8632121547017194,0.9301014227603864
AAPL,15:05,464353.0,566164.5362187923,0.00083279331031566,1.3966606893940422e-06,0.0016640694463886964,0.0013535626982362453,1281,0.0011818039978753001,0.7704077021511901,0.792257871289968,0.797655822489351,0.5829098398700348,0.7847776249872662,0.7959184409668586
AAPL,15:10,483648.0,579245.5777188876,0.0008207907482449406,1.4461477766991936e-06,0.001647394948897172,0.0013543528901890677,1281,0.0012025588454205448,0.8024200216861285,0.8105627233782596,0.7861596764445775,0.6035637541354929,0.7769139071793028,0.809896364489215
AAPL,15:15,497869.0,599344.4776733747,0.0007995937936199955,1.436681959793793e-06,0.0016610851859280343,0.0013566475731082816,1281,0.001198616685931659,0.8260140717564244,0.8386879602564988,0.7658570706644935,0.5996131039464623,0.7833702433171416,0.8072414086419868
AAPL,15:20,506191.0,603726.5942223802,0.0008606309756580989,2.0030146580819874e-06,0.001661156745298977,0.0013589887398075748,1281,0.0014152790036180102,0.8398210955019416,0.844820040432425,0.8243189519475955,0.8359775301662359,0.7834039908228697,0.9531586118493013
AAPL,15:25,516718.0,612579.4248615621,0.0008140469001331554,1.3995329042526227e-06,0.0016058191722868168,0.0013236030621733836,1281,0.0011830185561742567,0.857286433037277,0.8572081790536303,0.7797003669788107,0.5841085865062087,0.757306709116696,0.7967364186937125
AAPL,15:30,586436.0,696732.6102135784,0.0009213407205893241,1.8860761249963327e-06,0.0017819580237987936,0.0014577259475218292,1281,0.0013733448674664106,0.9729555127645032,0.9749672742002995,0.8824672114573652,0.7871721029689043,0.8403740533657807,0.9249169132858523
AAPL,15:35,596779.0,706570.6134516932,0.0008334123302017114,1.460663541760986e-06,0.0016897598063397466,0.001388085598611967,1281,0.0012085791417035898,0.9901155760425476,0.9887340063153618,0.7982487244858362,0.6096220490041138,0.7968932369355574,0.8139508987777895
AAPL,15:40,665195.0,780018.9588433044,0.0009133524522755298,1.702811901815576e-06,0.0018000467889024362,0.0015193823915899151,1281,0.0013049183506317842,1.1036245085795957,1.0915133682272864,0.874815986773908,0.7106850078573858,0.8489047418822944,0.8788331915369647
AAPL,15:45,766058.0,877539.411228584,0.0009232401911280307,1.6581230946312096e-06,0.0018938825191206637,0.0016052100532013519,1281,0.0012876812861229326,1.2709662336509864,1.2279778429010215,0.8842865389136244,0.6920337021840487,0.8931578117643343,0.8672244158555527
AAPL,15:50,1351235.0,1540026.2734466027,0.001633735899974534,5.264800131504779e-06,0.003179717596544191,0.002672265699561086,1281,0.002294515227995835,2.241832940491961,2.1550236001711083,1.5648047803489449,2.197315228321253,1.4995595460042448,1.545304455158782
AAPL,15:55,2521941.0,2769192.61612879,0.0014228163794908323,3.900819242613784e-06,0.0029002988597350344,0.002490386376121614,1281,0.001975049174733071,4.184150357100901,3.8750478118930825,1.3627844452831928,1.6280446190981985,1.3677852542967028,1.3301512457333016
AMZN,09:30,1749393.5,1952572.1481481704,,,0.00833775070568863,0.007493188119181822,1280,,4.938187488333864,4.819425503548655,,,3.402788922688097,
AMZN,09:35,844881.0,942372.9613351664,0.002979976949110741,1.5113315076215477e-05,0.005812738377458689,0.005253767752319028,1280,0.003887584735567249,2.384929853306877,2.3260068971181114,2.359689050355213,4.452232066188452,2.3722850993620326,2.213072661108638
AMZN,09:40,711408.0,808965.7915782563,0.0026679206768973453,1.2503557770649907e-05,0.0050160875515446075,0.004356009545576391,1280,0.00353603701488685,2.008162305793761,1.996725381506783,2.1125878877585182,3.683423561752893,2.047157291952148,2.01294823871471
AMZN,09:45,681943.5,761059.9430346305,0.002455811011109894,1.0659595254898497e-05,0.004745784555177167,0.004181600425398138,1280,0.003264903559815894,1.9249899233366334,1.8784820333881203,1.9446292543930783,3.140210573730297,1.9368416835493947,1.8586009825791066
AMZN,09:50,587817.5076794967,686257.1624803805,0.0021700159138521866,8.410062044783239e-06,0.004232166635783581,0.003796533606334215,1280,0.0029000106973566904,1.6592910982271774,1.6938504802435093,1.718322952981767,2.477520499347294,1.7272247942588372,1.650879614925288
AMZN,09:55,549855.5,622958.4086796828,0.0020063397172218945,7.1253718763820615e-06,0.003845231797380954,0.0034077372888347886,1280,0.002669339220927543,1.552131953440756,1.5376136780852618,1.5887162695785477,2.0990635735154375,1.569309592858027,1.519566017175907
AMZN,10:00,603470.5,675270.7775880016,0.0023211660443512804,9.130736142111865e-06,0.004378407302911975,0.0038884640066263396,1280,0.003021710797232565,1.7034763606235999,1.6667333959440385,1.8380108948649776,2.6898239092356686,1.7869082916092076,1.720159433169607
AMZN,10:05,526876.5,588013.9986296875,0.001991143040503727,7.146130389898624e-06,0.0037339267472451137,0.003279323863660864,1280,0.002673224717433726,1.4872668385912817,1.4513623294930307,1.5766828101706323,2.1051788248060226,1.5238839612925412,1.5217779010774963
AMZN,10:10,492749.5,565744.3785566257,0.0019716471725062107,7.867722289259464e-06,0.0036856110017681096,0.0032013206680024543,1280,0.0028049460403472047,1.3909331524226924,1.3963954617968781,1.5612450443668942,2.3177526100301606,1.5041654197692986,1.5967624682196317
AMZN,10:15,460121.5,525560.2551377695,0.0017491958879917884,5.501358332962315e-06,0.00336868791114776,0.0029280145871845306,1280,0.002345497459594087,1.2988308430398365,1.2972112193983298,1.3850974199824924,1.6206453616621905,1.3748232961949847,1.335213675739993
AMZN,10:20,447381.0,505143.70628533204,0.0017310792411732792,6.060308596449284e-06,0.0032703674205981173,0.0028410616082090757,1280,0.002461769403589476,1.2628669631608285,1.2468181845866824,1.370751787832705,1.785306541155335,1.3346969014483392,1.4014034254208072
AMZN,10:25,422074.0,479246.9853257531,0.001659868138632039,4.8034673063603384e-06,0.00315089482527273,0.002732893724456206,1280,0.002191681387966859,1.1914303705547251,1.1828987450057964,1.3143634124191195,1.4150536174503332,1.2859379449517563,1.2476513031843564
AMZN,10:30,424188.5,488445.9706495039,0.0016731100113223346,5.1838832412875975e-06,0.003199737173823638,0.00278375047839252,1280,0.002276814274658255,1.1973991805703574,1.2056040901158867,1.324848963994548,1.5271203622664757,1.3058714028439078,1.2961146234495795
AMZN,10:35,395975.0,449791.93990922655,0.001586791452090327,4.558397575226569e-06,0.0029909860504537316,0.0026428323380549013,1280,0.0021350404153613976,1.1177581205675007,1.1101964905855313,1.2564977778811828,1.3428585159849322,1.2206762422693453,1.2154074817635843
AMZN,10:40,377844.0,440457.78258672496,0.0015549003346098454,4.697462910183562e-06,0.00289024060005777,0.002551037617366578,1280,0.0021673631237482016,1.0665779387782226,1.0871575079303377,1.231244857470258,1.3838257783273384,1.1795601769515485,1.233807724363926
AMZN,10:45,362269.5,429050.55222424224,0.0014830903245308578,4.171930005883292e-06,0.002797411654547476,0.002426508615956228,1280,0.0020425302949731963,1.0226142444824249,1.0590016741057369,1.1743822382678342,1.229009019954779,1.141674982414402,1.162744547774282
AMZN,10:50,350506.5,418275.5399798086,0.001554952966847062,4.844553495000459e-06,0.0027855327432957646,0.0024256306809369793,1280,0.0022010346419355734,0.9894096513332727,1.0324063091861242,1.2312865342066812,1.4271571993328342,1.1368269809512086,1.2529757995126782
AMZN,10:55,347960.5,411587.3020737172,0.0014054641899253686,3.615458110242183e-06,0.0026272675030528186,0.0022375976410201346,1280,0.0019014358022931468,0.9822228032368907,1.015898102629461,1.1129141319777391,1.0650779429401112,1.0722360348609359,1.082424146902647
AMZN,11:00,356499.0,418617.42104157264,0.0014587854073695409,4.098818829629842e-06,0.002750341741742876,0.0023662039094641367,1280,0.002024553982888538,1.0063252786771726,1.033250155243136,1.1551364360771614,1.2074711957467312,1.1224648880451722,1.1525112313250885
AMZN,11:05,328497.0,388817.56584913126,0.0014583542721367255,3.951323172165069e-06,0.0026490537900754007,0.0022829990321919045,1280,0.0019877935436470933,0.9272812408158653,0.9596968259832073,1.1547950424672544,1.164020444374409,1.0811274180125532,1.131584736179841
AMZN,11:10,323287.5,373416.7206193508,0.0013201027153791935,3.3112679459506247e-06,0.002481115382434878,0.0021841595222084954,1280,0.001819688969563377,0.9125758656555739,0.9216837741494999,1.0453208115431993,0.9754665508101759,1.012588674964844,1.0358883945134256
AMZN,11:15,322750.5,370831.3604105906,0.0012985544188686914,3.0320653678671538e-06,0.0024283150252493372,0.0020751868222740025,1280,0.0017412826789086125,0.9110600222039804,0.9153024729833557,1.0282578341450646,0.8932162526567284,0.9910398811849642,0.9912543015972031
AMZN,11:20,305197.5,360015.1722349875,0.0013103825989133212,3.2135056256334326e-06,0.002389689754867047,0.0020531275439892114,1280,0.001792625344469232,0.861511418654965,0.8886054757972996,1.0376239559015672,0.9466667451298073,0.9752762002076694,1.0204819730769017
AMZN,11:25,301865.0,359314.1745349547,0.001212521766099915,2.7542768916658807e-06,0.002303944440126659,0.0020078010293529576,1280,0.001659601425543459,0.8521044385759419,0.8868752420660283,0.960133042518044,0.8113825348308286,0.9402819652550788,0.9447558813586193
AMZN,11:30,307121.5,353811.75790134846,0.001257682736173816,2.799651258283862e-06,0.0023649527964937633,0.002077685395738155,1280,0.0016732158433041034,0.8669424853232442,0.8732939323662549,0.9958936703371967,0.8247493712277942,0.9651805939818588,0.9525061164769281
AMZN,11:35,279879.5,327872.532597375,0.001203287634079768,2.809203884138805e-06,0.002271959998249135,0.001997737937571951,1280,0.0016760679831494918,0.7900437752519017,0.8092695816702631,0.952821012730707,0.8275634796436646,0.9272285281398452,0.9541297448083544
AMZN,11:40,275352.5,317518.845815182,0.0011849661910846737,2.5720449294122216e-06,0.0022115811666953934,0.0018871584866976291,1280,0.0016037596233264577,0.7772649609029932,0.7837141510137418,0.9383132131199977,0.75769881410254,0.9025868200307572,0.9129670010538795
AMZN,11:45,262668.0,307577.7780508656,0.0010762698578315403,2.2004203290364094e-06,0.002083979082383578,0.0018581163627555246,1280,0.0014833813835411342,0.7414591578085088,0.759177164986726,0.852242229427416,0.6482219088680613,0.8505100700372712,0.844439673784598
AMZN,11:50,267169.0,308717.79171396716,0.001117630083219108,2.263376626952041e-06,0.002087056087116335,0.001843011141597073,1280,0.0015044522680869742,0.7541645793646028,0.7619909974628044,0.8849932448325489,0.6667682070782801,0.8517658520808072,0.8564346273883479
AMZN,11:55,267830.5,303145.35284420545,0.0010982842213661588,2.257611471335137e-06,0.0020148013628928305,0.0017115228305691834,1280,0.001502535015011343,0.7560318613817892,0.7482368557623987,0.8696742611076208,0.6650698496646548,0.8222773744471602,0.8553431989939294
